location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred,,,,,
Slovenia,23/12/2022,80+,70,69,55,,,,,
Slovenia,30/12/2022,0-17,12,11,0,,,,,
Slovenia,30/12/2022,18-24,61,59,19,,,,,
Slovenia,30/12/2022,25-49,59,57,23,,,,,
Slovenia,30/12/2022,50-59,72,70,40,,,,,
Slovenia,30/12/2022,60-69,77,76,54,,,,,
Slovenia,30/12/2022,70-79,83,82,66,,,,,
Slovenia,30/12/2022,80+,70,69,55,,,,,
Slovenia,6/01/2023,0-17,12,11,0,,,,,
Slovenia,6/01/2023,18-24,61,59,19,,,,,
Slovenia,6/01/2023,25-49,59,57,23,,,,,
Slovenia,6/01/2023,50-59,72,70,40,,,,,
Slovenia,6/01/2023,60-69,77,76,54,,,,,
Slovenia,6/01/2023,70-79,83,82,66,,,,,
Slovenia,6/01/2023,80+,70,69,55,,,,,
Slovenia,13/01/2023,0-17,12,11,0,,,,,
Slovenia,13/01/2023,18-24,61,59,19,,,,,
Slovenia,13/01/2023,25-49,59,57,23,,,,,
Slovenia,13/01/2023,50-59,72,70,40,,,,,
Slovenia,13/01/2023,60-69,77,76,54,,,,,
Slovenia,13/01/2023,70-79,83,82,66,,,,,
Slovenia,13/01/2023,80+,70,69,55,,,,,
Slovenia,20/01/2023,0-17,12,11,0,,,,,
Slovenia,20/01/2023,18-24,61,59,19,,,,,
Slovenia,20/01/2023,25-49,59,57,23,,,,,
Slovenia,20/01/2023,50-59,72,70,40,,,,,
Slovenia,20/01/2023,60-69,77,76,54,,,,,
Slovenia,20/01/2023,70-79,83,82,66,,,,,
Slovenia,20/01/2023,80+,70,69,55,,,,,
Slovenia,27/01/2023,0-17,12,11,0,,,,,
Slovenia,27/01/2023,18-24,61,59,19,,,,,
Slovenia,27/01/2023,25-49,59,57,23,,,,,
Slovenia,27/01/2023,50-59,72,70,40,,,,,
Slovenia,27/01/2023,60-69,77,76,54,,,,,
Slovenia,27/01/2023,70-79,83,82,66,,,,,
Slovenia,27/01/2023,80+,70,69,55,,,,,
Slovenia,3/02/2023,0-17,12,11,0,,,,,
Slovenia,3/02/2023,18-24,61,59,19,,,,,
Slovenia,3/02/2023,25-49,59,57,23,,,,,
Slovenia,3/02/2023,50-59,72,70,40,,,,,
Slovenia,3/02/2023,60-69,77,76,54,,,,,
Slovenia,3/02/2023,70-79,83,82,66,,,,,
Slovenia,3/02/2023,80+,70,69,55,,,,,
Slovenia,10/02/2023,0-17,12,11,0,,,,,
Slovenia,10/02/2023,18-24,61,59,19,,,,,
Slovenia,10/02/2023,25-49,59,57,23,,,,,
Slovenia,10/02/2023,50-59,72,70,40,,,,,
Slovenia,10/02/2023,60-69,77,76,54,,,,,
Slovenia,10/02/2023,70-79,83,82,66,,,,,
Slovenia,10/02/2023,80+,70,69,55,,,,,
Slovenia,17/02/2023,0-17,12,11,0,,,,,
Slovenia,17/02/2023,18-24,61,59,19,,,,,
Slovenia,17/02/2023,25-49,59,57,23,,,,,
Slovenia,17/02/2023,50-59,72,70,40,,,,,
Slovenia,17/02/2023,60-69,77,76,54,,,,,
Slovenia,17/02/2023,70-79,83,82,66,,,,,
Slovenia,17/02/2023,80+,70,69,55,,,,,
Slovenia,24/02/2023,0-17,12,11,0,,,,,
Slovenia,24/02/2023,18-24,61,59,19,,,,,
Slovenia,24/02/2023,25-49,59,57,23,,,,,
Slovenia,24/02/2023,50-59,72,70,40,,,,,
Slovenia,24/02/2023,60-69,77,76,54,,,,,
Slovenia,24/02/2023,70-79,83,82,66,,,,,
Slovenia,24/02/2023,80+,70,69,56,,,,,
Slovenia,3/03/2023,0-17,12,11,0,,,,,
Slovenia,3/03/2023,18-24,61,59,19,,,,,
Slovenia,3/03/2023,25-49,59,57,23,,,,,
Slovenia,3/03/2023,50-59,72,70,40,,,,,
Slovenia,3/03/2023,60-69,77,76,54,,,,,
Slovenia,3/03/2023,70-79,83,82,66,,,,,
Slovenia,3/03/2023,80+,70,69,56,,,,,
Slovenia,10/03/2023,0-17,12,11,0,,,,,
Slovenia,10/03/2023,18-24,61,59,19,,,,,
Slovenia,10/03/2023,25-49,59,57,23,,,,,
Slovenia,10/03/2023,50-59,72,70,40,,,,,
Slovenia,10/03/2023,60-69,77,76,54,,,,,
Slovenia,10/03/2023,70-79,83,82,66,,,,,
Slovenia,10/03/2023,80+,70,69,56,,,,,
Slovenia,17/03/2023,0-17,12,11,0,,,,,
Slovenia,17/03/2023,18-24,61,59,19,,,,,
Slovenia,17/03/2023,25-49,59,57,23,,,,,
Slovenia,17/03/2023,50-59,72,70,40,,,,,
Slovenia,17/03/2023,60-69,77,76,54,,,,,
Slovenia,17/03/2023,70-79,83,82,66,,,,,
Slovenia,17/03/2023,80+,70,69,56,,,,,
Slovenia,24/03/2023,0-17,12,11,0,,,,,
Slovenia,24/03/2023,18-24,61,59,19,,,,,
Slovenia,24/03/2023,25-49,59,57,23,,,,,
Slovenia,24/03/2023,50-59,72,70,40,,,,,
Slovenia,24/03/2023,60-69,77,76,54,,,,,
Slovenia,24/03/2023,70-79,83,82,66,,,,,
Slovenia,24/03/2023,80+,70,69,56,,,,,
Slovenia,31/03/2023,18-24,61,59,19,,,,,
Slovenia,31/03/2023,25-49,59,57,23,,,,,
Slovenia,31/03/2023,50-59,72,70,40,,,,,
Slovenia,31/03/2023,60-69,77,76,54,,,,,
Slovenia,31/03/2023,70-79,83,82,66,,,,,
Slovenia,31/03/2023,80+,70,69,56,,,,,
Slovenia,7/04/2023,18-24,61,59,19,,,,,
Slovenia,7/04/2023,25-49,59,57,23,,,,,
Slovenia,7/04/2023,50-59,72,70,40,,,,,
Slovenia,7/04/2023,60-69,77,76,54,,,,,
Slovenia,7/04/2023,70-79,83,82,66,,,,,
Slovenia,7/04/2023,80+,70,69,56,,,,,
Slovenia,14/04/2023,0-17,12,11,0,,,,,
Slovenia,14/04/2023,18-24,61,59,19,,,,,
Slovenia,14/04/2023,25-49,59,57,23,,,,,
Slovenia,14/04/2023,50-59,72,70,40,,,,,
Slovenia,14/04/2023,60-69,77,76,54,,,,,
Slovenia,14/04/2023,70-79,83,82,66,,,,,
Slovenia,14/04/2023,80+,70,69,56,,,,,
Slovenia,21/04/2023,0-17,12,11,0,,,,,
Slovenia,21/04/2023,18-24,61,59,19,,,,,
Slovenia,21/04/2023,25-49,59,57,23,,,,,
Slovenia,21/04/2023,50-59,72,70,40,,,,,
Slovenia,21/04/2023,60-69,77,76,54,,,,,
Slovenia,21/04/2023,70-79,83,82,66,,,,,
Slovenia,21/04/2023,80+,70,69,56,,,,,
Slovenia,19/05/2023,0-17,12,11,0,,,,,
Slovenia,19/05/2023,18-24,61,59,19,,,,,
Slovenia,19/05/2023,25-49,59,57,23,,,,,
Slovenia,19/05/2023,50-59,72,70,40,,,,,
Slovenia,19/05/2023,60-69,77,76,54,,,,,
Slovenia,19/05/2023,70-79,83,82,66,,,,,
Slovenia,19/05/2023,80+,70,69,56,,,,,
Slovenia,26/05/2023,18-24,61,59,19,,,,,
Slovenia,26/05/2023,25-49,59,57,23,,,,,
Slovenia,26/05/2023,50-59,72,70,40,,,,,
Slovenia,26/05/2023,60-69,77,76,54,,,,,
Slovenia,26/05/2023,70-79,83,82,66,,,,,
Slovenia,26/05/2023,80+,70,69,56,,,,,
Spain,8/01/2021,10-14,0,0,0,,,,,
Spain,8/01/2021,15-17,0,0,0,,,,,
Spain,8/01/2021,18-24,0,0,0,,,,,
Spain,8/01/2021,25-49,1,0,0,,,,,
Spain,8/01/2021,50-59,1,0,0,,,,,
Spain,8/01/2021,60-69,1,0,0,,,,,
Spain,8/01/2021,70-79,1,0,0,,,,,
Spain,8/01/2021,80+,5,0,0,,,,,
Spain,15/01/2021,10-14,0,0,0,,,,,
Spain,15/01/2021,15-17,0,0,0,,,,,
Spain,15/01/2021,18-24,1,0,0,,,,,
Spain,15/01/2021,25-49,2,0,0,,,,,
Spain,15/01/2021,50-59,3,0,0,,,,,
Spain,15/01/2021,60-69,2,0,0,,,,,
Spain,15/01/2021,70-79,1,0,0,,,,,
Spain,15/01/2021,80+,7,0,0,,,,,
Spain,22/01/2021,10-14,0,0,0,,,,,
Spain,22/01/2021,15-17,0,0,0,,,,,
Spain,22/01/2021,18-24,1,0,0,,,,,
Spain,22/01/2021,25-49,3,0,0,,,,,
Spain,22/01/2021,50-59,4,0,0,,,,,
Spain,22/01/2021,60-69,3,0,0,,,,,
Spain,22/01/2021,70-79,1,0,0,,,,,
Spain,22/01/2021,80+,8,1,0,,,,,
Spain,29/01/2021,10-14,0,0,0,,,,,
Spain,29/01/2021,15-17,0,0,0,,,,,
Spain,29/01/2021,18-24,1,0,0,,,,,
Spain,29/01/2021,25-49,3,1,0,,,,,
Spain,29/01/2021,50-59,4,1,0,,,,,
Spain,29/01/2021,60-69,3,1,0,,,,,
Spain,29/01/2021,70-79,1,1,0,,,,,
Spain,29/01/2021,80+,8,4,0,,,,,
Spain,5/02/2021,10-14,0,0,0,,,,,
Spain,5/02/2021,15-17,0,0,0,,,,,
Spain,5/02/2021,18-24,1,1,0,,,,,
Spain,5/02/2021,25-49,3,2,0,,,,,
Spain,5/02/2021,50-59,4,2,0,,,,,
Spain,5/02/2021,60-69,3,2,0,,,,,
Spain,5/02/2021,70-79,1,1,0,,,,,
Spain,5/02/2021,80+,8,6,0,,,,,
Spain,12/02/2021,10-14,0,0,0,,,,,
Spain,12/02/2021,15-17,0,0,0,,,,,
Spain,12/02/2021,18-24,2,1,0,,,,,
Spain,12/02/2021,25-49,4,3,0,,,,,
Spain,12/02/2021,50-59,5,3,0,,,,,
Spain,12/02/2021,60-69,3,3,0,,,,,
Spain,12/02/2021,70-79,1,1,0,,,,,
Spain,12/02/2021,80+,9,7,0,,,,,
Spain,19/02/2021,10-14,0,0,0,,,,,
Spain,19/02/2021,15-17,0,0,0,,,,,
Spain,19/02/2021,18-24,2,1,0,,,,,
Spain,19/02/2021,25-49,5,3,0,,,,,
Spain,19/02/2021,50-59,6,4,0,,,,,
Spain,19/02/2021,60-69,4,3,0,,,,,
Spain,19/02/2021,70-79,2,1,0,,,,,
Spain,19/02/2021,80+,14,8,0,,,,,
Spain,26/02/2021,10-14,0,0,0,,,,,
Spain,26/02/2021,15-17,0,0,0,,,,,
Spain,26/02/2021,18-24,3,1,0,,,,,
Spain,26/02/2021,25-49,6,3,0,,,,,
Spain,26/02/2021,50-59,7,4,0,,,,,
Spain,26/02/2021,60-69,4,3,0,,,,,
Spain,26/02/2021,70-79,2,1,0,,,,,
Spain,26/02/2021,80+,25,8,0,,,,,
Spain,5/03/2021,10-14,0,0,0,,,,,
Spain,5/03/2021,15-17,0,0,0,,,,,
Spain,5/03/2021,18-24,3,1,0,,,,,
Spain,5/03/2021,25-49,8,4,0,,,,,
Spain,5/03/2021,50-59,8,4,0,,,,,
Spain,5/03/2021,60-69,5,3,0,,,,,
Spain,5/03/2021,70-79,3,1,0,,,,,
Spain,5/03/2021,80+,39,9,0,,,,,
Spain,12/03/2021,10-14,0,0,0,,,,,
Spain,12/03/2021,15-17,0,0,0,,,,,
Spain,12/03/2021,18-24,4,2,0,,,,,
Spain,12/03/2021,25-49,9,4,0,,,,,
Spain,12/03/2021,50-59,9,5,0,,,,,
Spain,12/03/2021,60-69,5,4,0,,,,,
Spain,12/03/2021,70-79,3,2,0,,,,,
Spain,12/03/2021,80+,48,14,0,,,,,
Spain,19/03/2021,10-14,0,0,0,,,,,
Spain,19/03/2021,15-17,0,0,0,,,,,
Spain,19/03/2021,18-24,4,2,0,,,,,
Spain,19/03/2021,25-49,9,4,0,,,,,
Spain,19/03/2021,50-59,9,5,0,,,,,
Spain,19/03/2021,60-69,5,4,0,,,,,
Spain,19/03/2021,70-79,3,2,0,,,,,
Spain,19/03/2021,80+,54,24,0,,,,,
Spain,26/03/2021,10-14,0,0,0,,,,,
Spain,26/03/2021,15-17,0,0,0,,,,,
Spain,26/03/2021,18-24,5,2,0,,,,,
Spain,26/03/2021,25-49,10,5,0,,,,,
Spain,26/03/2021,50-59,11,6,0,,,,,
Spain,26/03/2021,60-69,8,5,0,,,,,
Spain,26/03/2021,70-79,3,3,0,,,,,
Spain,26/03/2021,80+,64,37,0,,,,,
Spain,2/04/2021,10-14,0,0,0,,,,,
Spain,2/04/2021,15-17,0,0,0,,,,,
Spain,2/04/2021,18-24,5,2,0,,,,,
Spain,2/04/2021,25-49,11,5,0,,,,,
Spain,2/04/2021,50-59,12,6,0,,,,,
Spain,2/04/2021,60-69,14,5,0,,,,,
Spain,2/04/2021,70-79,5,3,0,,,,,
Spain,2/04/2021,80+,79,44,0,,,,,
Spain,9/04/2021,10-14,0,0,0,,,,,
Spain,9/04/2021,15-17,0,0,0,,,,,
Spain,9/04/2021,18-24,5,2,0,,,,,
Spain,9/04/2021,25-49,11,5,0,,,,,
Spain,9/04/2021,50-59,12,6,0,,,,,
Spain,9/04/2021,60-69,26,5,0,,,,,
Spain,9/04/2021,70-79,20,3,0,,,,,
Spain,9/04/2021,80+,94,51,0,,,,,
Spain,16/04/2021,10-14,0,0,0,,,,,
Spain,16/04/2021,15-17,0,0,0,,,,,
Spain,16/04/2021,18-24,5,2,0,,,,,
Spain,16/04/2021,25-49,12,5,0,,,,,
Spain,16/04/2021,50-59,13,6,0,,,,,
Spain,16/04/2021,60-69,37,5,0,,,,,
Spain,16/04/2021,70-79,44,3,0,,,,,
Spain,16/04/2021,80+,97,60,0,,,,,
Spain,23/04/2021,10-14,0,0,0,,,,,
Spain,23/04/2021,15-17,0,0,0,,,,,
Spain,23/04/2021,18-24,6,2,0,,,,,
Spain,23/04/2021,25-49,12,5,0,,,,,
Spain,23/04/2021,50-59,13,6,0,,,,,
Spain,23/04/2021,60-69,44,5,0,,,,,
Spain,23/04/2021,70-79,65,5,0,,,,,
Spain,23/04/2021,80+,99,76,0,,,,,
Spain,30/04/2021,10-14,0,0,0,,,,,
Spain,30/04/2021,15-17,0,0,0,,,,,
Spain,30/04/2021,18-24,6,2,0,,,,,
Spain,30/04/2021,25-49,12,5,0,,,,,
Spain,30/04/2021,50-59,13,6,0,,,,,
Spain,30/04/2021,60-69,54,6,0,,,,,
Spain,30/04/2021,70-79,84,21,0,,,,,
Spain,30/04/2021,80+,100,92,0,,,,,
Spain,7/05/2021,10-14,0,0,0,,,,,
Spain,7/05/2021,15-17,0,0,0,,,,,
Spain,7/05/2021,18-24,6,2,0,,,,,
Spain,7/05/2021,25-49,12,5,0,,,,,
Spain,7/05/2021,50-59,16,6,0,,,,,
Spain,7/05/2021,60-69,73,7,0,,,,,
Spain,7/05/2021,70-79,92,44,0,,,,,
Spain,7/05/2021,80+,100,96,0,,,,,
Spain,14/05/2021,10-14,0,0,0,,,,,
Spain,14/05/2021,15-17,0,0,0,,,,,
Spain,14/05/2021,18-24,6,3,0,,,,,
Spain,14/05/2021,25-49,13,5,0,,,,,
Spain,14/05/2021,50-59,27,7,0,,,,,
Spain,14/05/2021,60-69,82,7,0,,,,,
Spain,14/05/2021,70-79,95,65,0,,,,,
Spain,14/05/2021,80+,100,98,0,,,,,
Spain,21/05/2021,10-14,0,0,0,,,,,
Spain,21/05/2021,15-17,0,0,0,,,,,
Spain,21/05/2021,18-24,7,3,0,,,,,
Spain,21/05/2021,25-49,13,6,0,,,,,
Spain,21/05/2021,50-59,43,8,0,,,,,
Spain,21/05/2021,60-69,86,10,0,,,,,
Spain,21/05/2021,70-79,96,82,0,,,,,
Spain,21/05/2021,80+,101,99,0,,,,,
Spain,28/05/2021,10-14,0,0,0,,,,,
Spain,28/05/2021,15-17,0,0,0,,,,,
Spain,28/05/2021,18-24,7,3,0,,,,,
Spain,28/05/2021,25-49,14,6,0,,,,,
Spain,28/05/2021,50-59,58,12,0,,,,,
Spain,28/05/2021,60-69,87,16,0,,,,,
Spain,28/05/2021,70-79,97,91,0,,,,,
Spain,28/05/2021,80+,101,99,0,,,,,
Spain,4/06/2021,10-14,0,0,0,,,,,
Spain,4/06/2021,15-17,0,0,0,,,,,
Spain,4/06/2021,18-24,7,4,0,,,,,
Spain,4/06/2021,25-49,16,9,0,,,,,
Spain,4/06/2021,50-59,75,23,0,,,,,
Spain,4/06/2021,60-69,88,21,0,,,,,
Spain,4/06/2021,70-79,97,94,0,,,,,
Spain,4/06/2021,80+,101,99,0,,,,,
Spain,11/06/2021,10-14,0,0,0,,,,,
Spain,11/06/2021,15-17,0,0,0,,,,,
Spain,11/06/2021,18-24,7,5,0,,,,,
Spain,11/06/2021,25-49,23,11,0,,,,,
Spain,11/06/2021,50-59,83,39,0,,,,,
Spain,11/06/2021,60-69,90,25,0,,,,,
Spain,11/06/2021,70-79,97,96,0,,,,,
Spain,11/06/2021,80+,101,100,0,,,,,
Spain,18/06/2021,10-14,0,0,0,,,,,
Spain,18/06/2021,15-17,0,0,0,,,,,
Spain,18/06/2021,18-24,8,6,0,,,,,
Spain,18/06/2021,25-49,32,13,0,,,,,
Spain,18/06/2021,50-59,86,53,0,,,,,
Spain,18/06/2021,60-69,91,29,0,,,,,
Spain,18/06/2021,70-79,98,96,0,,,,,
Spain,18/06/2021,80+,101,100,0,,,,,
Spain,25/06/2021,10-14,0,0,0,,,,,
Spain,25/06/2021,15-17,0,0,0,,,,,
Spain,25/06/2021,18-24,8,6,0,,,,,
Spain,25/06/2021,25-49,41,16,0,,,,,
Spain,25/06/2021,50-59,87,70,0,,,,,
Spain,25/06/2021,60-69,91,40,0,,,,,
Spain,25/06/2021,70-79,98,97,0,,,,,
Spain,25/06/2021,80+,101,100,0,,,,,
Spain,2/07/2021,10-14,0,0,0,,,,,
Spain,2/07/2021,15-17,1,0,0,,,,,
Spain,2/07/2021,18-24,10,7,0,,,,,
Spain,2/07/2021,25-49,50,22,0,,,,,
Spain,2/07/2021,50-59,88,78,0,,,,,
Spain,2/07/2021,60-69,92,53,0,,,,,
Spain,2/07/2021,70-79,98,97,0,,,,,
Spain,2/07/2021,80+,101,100,0,,,,,
Spain,9/07/2021,10-14,0,0,0,,,,,
Spain,9/07/2021,15-17,3,0,0,,,,,
Spain,9/07/2021,18-24,13,8,0,,,,,
Spain,9/07/2021,25-49,58,31,0,,,,,
Spain,9/07/2021,50-59,89,81,0,,,,,
Spain,9/07/2021,60-69,93,68,0,,,,,
Spain,9/07/2021,70-79,98,97,0,,,,,
Spain,9/07/2021,80+,101,100,0,,,,,
Spain,16/07/2021,10-14,0,0,0,,,,,
Spain,16/07/2021,15-17,4,0,0,,,,,
Spain,16/07/2021,18-24,20,8,0,,,,,
Spain,16/07/2021,25-49,64,39,0,,,,,
Spain,16/07/2021,50-59,90,83,0,,,,,
Spain,16/07/2021,60-69,93,78,0,,,,,
Spain,16/07/2021,70-79,98,97,0,,,,,
Spain,16/07/2021,80+,101,100,0,,,,,
Spain,23/07/2021,10-14,0,0,0,,,,,
Spain,23/07/2021,15-17,7,1,0,,,,,
Spain,23/07/2021,18-24,29,10,0,,,,,
Spain,23/07/2021,25-49,70,47,0,,,,,
Spain,23/07/2021,50-59,90,84,0,,,,,
Spain,23/07/2021,60-69,94,84,0,,,,,
Spain,23/07/2021,70-79,98,97,0,,,,,
Spain,23/07/2021,80+,102,100,0,,,,,
Spain,30/07/2021,10-14,1,0,0,,,,,
Spain,30/07/2021,15-17,14,2,0,,,,,
Spain,30/07/2021,18-24,42,12,0,,,,,
Spain,30/07/2021,25-49,74,53,0,,,,,
Spain,30/07/2021,50-59,91,85,0,,,,,
Spain,30/07/2021,60-69,94,87,0,,,,,
Spain,30/07/2021,70-79,98,98,0,,,,,
Spain,30/07/2021,80+,102,100,0,,,,,
Spain,6/08/2021,10-14,5,0,0,,,,,
Spain,6/08/2021,15-17,29,3,0,,,,,
Spain,6/08/2021,18-24,54,15,0,,,,,
Spain,6/08/2021,25-49,77,58,0,,,,,
Spain,6/08/2021,50-59,91,85,0,,,,,
Spain,6/08/2021,60-69,94,88,0,,,,,
Spain,6/08/2021,70-79,98,98,0,,,,,
Spain,6/08/2021,80+,102,100,0,,,,,
Spain,13/08/2021,10-14,15,0,0,,,,,
Spain,13/08/2021,15-17,50,5,0,,,,,
Spain,13/08/2021,18-24,66,21,0,,,,,
Spain,13/08/2021,25-49,79,63,0,,,,,
Spain,13/08/2021,50-59,92,86,0,,,,,
Spain,13/08/2021,60-69,95,89,0,,,,,
Spain,13/08/2021,70-79,98,98,0,,,,,
Spain,13/08/2021,80+,102,100,0,,,,,
Spain,20/08/2021,10-14,27,1,0,,,,,
Spain,20/08/2021,15-17,65,11,0,,,,,
Spain,20/08/2021,18-24,71,33,0,,,,,
Spain,20/08/2021,25-49,80,67,0,,,,,
Spain,20/08/2021,50-59,92,86,0,,,,,
Spain,20/08/2021,60-69,95,89,0,,,,,
Spain,20/08/2021,70-79,98,98,0,,,,,
Spain,20/08/2021,80+,102,101,0,,,,,
Spain,27/08/2021,10-14,36,4,0,,,,,
Spain,27/08/2021,15-17,74,23,0,,,,,
Spain,27/08/2021,18-24,74,44,0,,,,,
Spain,27/08/2021,25-49,82,70,0,,,,,
Spain,27/08/2021,50-59,93,86,0,,,,,
Spain,27/08/2021,60-69,95,90,0,,,,,
Spain,27/08/2021,70-79,98,98,0,,,,,
Spain,27/08/2021,80+,102,101,0,,,,,
Spain,3/09/2021,10-14,40,12,0,,,,,
Spain,3/09/2021,15-17,80,42,0,,,,,
Spain,3/09/2021,18-24,77,56,0,,,,,
Spain,3/09/2021,25-49,82,72,0,,,,,
Spain,3/09/2021,50-59,93,86,0,,,,,
Spain,3/09/2021,60-69,95,90,0,,,,,
Spain,3/09/2021,70-79,99,98,0,,,,,
Spain,3/09/2021,80+,102,101,0,,,,,
Spain,10/09/2021,10-14,43,23,0,,,,,
Spain,10/09/2021,15-17,83,55,0,,,,,
Spain,10/09/2021,18-24,79,61,0,,,,,
Spain,10/09/2021,25-49,83,73,0,,,,,
Spain,10/09/2021,50-59,93,86,0,,,,,
Spain,10/09/2021,60-69,96,91,0,,,,,
Spain,10/09/2021,70-79,99,98,0,,,,,
Spain,10/09/2021,80+,102,101,0,,,,,
Spain,17/09/2021,10-14,45,31,0,,,,,
Spain,17/09/2021,15-17,85,65,0,,,,,
Spain,17/09/2021,18-24,80,64,0,,,,,
Spain,17/09/2021,25-49,84,74,0,,,,,
Spain,17/09/2021,50-59,93,87,0,,,,,
Spain,17/09/2021,60-69,96,91,0,,,,,
Spain,17/09/2021,70-79,99,98,0,,,,,
Spain,17/09/2021,80+,102,101,0,,,,,
Spain,24/09/2021,10-14,45,36,0,,,,,
Spain,24/09/2021,15-17,86,70,0,,,,,
Spain,24/09/2021,18-24,81,65,0,,,,,
Spain,24/09/2021,25-49,84,75,0,,,,,
Spain,24/09/2021,50-59,93,87,0,,,,,
Spain,24/09/2021,60-69,96,91,0,,,,,
Spain,24/09/2021,70-79,99,98,1,,,,,
Spain,24/09/2021,80+,102,101,3,,,,,
Spain,1/10/2021,10-14,46,38,0,,,,,
Spain,1/10/2021,15-17,86,72,0,,,,,
Spain,1/10/2021,18-24,82,67,0,,,,,
Spain,1/10/2021,25-49,85,75,0,,,,,
Spain,1/10/2021,50-59,94,87,0,,,,,
Spain,1/10/2021,60-69,96,91,1,,,,,
Spain,1/10/2021,70-79,99,98,1,,,,,
Spain,1/10/2021,80+,102,101,6,,,,,
Spain,8/10/2021,10-14,46,39,0,,,,,
Spain,8/10/2021,15-17,87,74,0,,,,,
Spain,8/10/2021,18-24,83,67,0,,,,,
Spain,8/10/2021,25-49,85,76,0,,,,,
Spain,8/10/2021,50-59,94,87,1,,,,,
Spain,8/10/2021,60-69,96,91,1,,,,,
Spain,8/10/2021,70-79,99,98,1,,,,,
Spain,8/10/2021,80+,102,101,7,,,,,
Spain,15/10/2021,10-14,47,40,0,,,,,
Spain,15/10/2021,15-17,87,74,0,,,,,
Spain,15/10/2021,18-24,83,68,0,,,,,
Spain,15/10/2021,25-49,85,76,0,,,,,
Spain,15/10/2021,50-59,94,87,1,,,,,
Spain,15/10/2021,60-69,96,91,1,,,,,
Spain,15/10/2021,70-79,99,98,2,,,,,
Spain,15/10/2021,80+,102,101,8,,,,,
Spain,22/10/2021,10-14,47,41,0,,,,,
Spain,22/10/2021,15-17,88,75,0,,,,,
Spain,22/10/2021,18-24,84,68,0,,,,,
Spain,22/10/2021,25-49,85,76,0,,,,,
Spain,22/10/2021,50-59,94,87,1,,,,,
Spain,22/10/2021,60-69,96,92,1,,,,,
Spain,22/10/2021,70-79,99,98,3,,,,,
Spain,22/10/2021,80+,102,101,12,,,,,
Spain,29/10/2021,10-14,47,41,0,,,,,
Spain,29/10/2021,15-17,88,75,0,,,,,
Spain,29/10/2021,18-24,84,69,0,,,,,
Spain,29/10/2021,25-49,85,76,0,,,,,
Spain,29/10/2021,50-59,94,87,1,,,,,
Spain,29/10/2021,60-69,96,92,1,,,,,
Spain,29/10/2021,70-79,99,98,6,,,,,
Spain,29/10/2021,80+,102,101,24,,,,,
Spain,5/11/2021,10-14,48,41,0,,,,,
Spain,5/11/2021,15-17,88,75,0,,,,,
Spain,5/11/2021,18-24,84,69,0,,,,,
Spain,5/11/2021,25-49,86,76,0,,,,,
Spain,5/11/2021,50-59,94,87,1,,,,,
Spain,5/11/2021,60-69,96,92,1,,,,,
Spain,5/11/2021,70-79,99,98,12,,,,,
Spain,5/11/2021,80+,102,101,38,,,,,
Spain,12/11/2021,10-14,48,42,0,,,,,
Spain,12/11/2021,15-17,88,75,0,,,,,
Spain,12/11/2021,18-24,85,69,0,,,,,
Spain,12/11/2021,25-49,86,77,1,,,,,
Spain,12/11/2021,50-59,94,87,1,,,,,
Spain,12/11/2021,60-69,96,92,2,,,,,
Spain,12/11/2021,70-79,99,98,25,,,,,
Spain,12/11/2021,80+,102,101,55,,,,,
Spain,19/11/2021,10-14,48,42,0,,,,,
Spain,19/11/2021,15-17,89,76,0,,,,,
Spain,19/11/2021,18-24,85,70,0,,,,,
Spain,19/11/2021,25-49,86,77,1,,,,,
Spain,19/11/2021,50-59,94,87,2,,,,,
Spain,19/11/2021,60-69,96,92,2,,,,,
Spain,19/11/2021,70-79,99,98,41,,,,,
Spain,19/11/2021,80+,102,101,67,,,,,
Spain,26/11/2021,10-14,49,42,0,,,,,
Spain,26/11/2021,15-17,89,76,0,,,,,
Spain,26/11/2021,18-24,85,70,1,,,,,
Spain,26/11/2021,25-49,86,77,2,,,,,
Spain,26/11/2021,50-59,94,87,4,,,,,
Spain,26/11/2021,60-69,96,92,5,,,,,
Spain,26/11/2021,70-79,99,98,58,,,,,
Spain,26/11/2021,80+,102,101,74,,,,,
Spain,3/12/2021,10-14,49,42,0,,,,,
Spain,3/12/2021,15-17,89,76,0,,,,,
Spain,3/12/2021,18-24,86,70,1,,,,,
Spain,3/12/2021,25-49,87,77,4,,,,,
Spain,3/12/2021,50-59,94,87,8,,,,,
Spain,3/12/2021,60-69,96,92,20,,,,,
Spain,3/12/2021,70-79,99,98,71,,,,,
Spain,3/12/2021,80+,102,101,80,,,,,
Spain,10/12/2021,10-14,50,43,0,,,,,
Spain,10/12/2021,15-17,90,76,0,,,,,
Spain,10/12/2021,18-24,86,70,2,,,,,
Spain,10/12/2021,25-49,87,77,6,,,,,
Spain,10/12/2021,50-59,94,87,9,,,,,
Spain,10/12/2021,60-69,96,92,36,,,,,
Spain,10/12/2021,70-79,99,98,75,,,,,
Spain,10/12/2021,80+,102,101,82,,,,,
Spain,17/12/2021,10-14,62,43,0,,,,,
Spain,17/12/2021,15-17,90,76,0,,,,,
Spain,17/12/2021,18-24,87,71,3,,,,,
Spain,17/12/2021,25-49,87,77,7,,,,,
Spain,17/12/2021,5-9,7,0,0,,,,,
